직원 이름,부서,월별 매출액,상품별 판매량,지역별 매출,개인정보_ID,사무실_내선번호
직원_9230,영업부,8020,172,부산,237050,9604
직원_9231,개발부,2081,50,경기,278734,1613
직원_9232,인사부,2879,185,대전,917797,6224
직원_9233,개발부,3572,116,서울,519332,3782
직원_9234,기획부,6276,63,경기,303858,9632
직원_9235,인사부,8352,77,서울,605878,4510
직원_9236,마케팅부,3405,138,경기,748485,5945
직원_9237,개발부,5480,160,대전,387254,8645
직원_9238,마케팅부,8841,126,경기,781222,4909
직원_9239,영업부,5691,155,부산,915015,8682
직원_9240,기획부,6588,98,서울,708413,8821
직원_9241,개발부,6688,186,광주,127188,1047
직원_9242,개발부,8218,179,광주,169133,3706
직원_9243,영업부,8942,61,서울,258502,6729
직원_9244,기획부,3530,103,광주,211106,2016
직원_9245,영업부,7333,107,서울,379285,5725
직원_9246,영업부,5074,60,서울,317741,6020
직원_9247,마케팅부,8810,187,경기,829366,2042
직원_9248,개발부,8808,104,서울,616277,6166
직원_9249,인사부,8623,166,경기,797240,9349
직원_9250,마케팅부,8426,185,경기,410681,2414
직원_9251,개발부,4224,193,광주,753001,5701
직원_9252,마케팅부,2154,152,부산,109279,6140
직원_9253,인사부,8045,111,경기,558707,6012
직원_9254,마케팅부,6527,51,대전,519512,4830
직원_9255,개발부,3671,168,서울,723568,2795
직원_9256,개발부,7566,124,부산,186397,7765
직원_9257,기획부,2092,168,대전,447386,4593
직원_9258,기획부,7159,58,경기,946061,3076
직원_9259,개발부,8157,135,대전,211662,8972
직원_9260,기획부,4062,174,부산,610938,9143
직원_9261,개발부,3075,116,광주,351164,8490
직원_9262,기획부,3498,129,부산,958186,1260
직원_9263,기획부,4245,163,부산,270874,8982
직원_9264,인사부,3791,157,경기,885206,7603
직원_9265,기획부,7224,162,광주,539049,1614
직원_9266,개발부,5598,162,경기,250129,8586
직원_9267,마케팅부,4353,181,광주,780723,6590
직원_9268,영업부,8339,53,부산,820034,2810
직원_9269,영업부,7419,136,경기,361476,8156
직원_9270,인사부,2811,195,대전,595016,8768
직원_9271,기획부,7677,182,서울,312566,1661
직원_9272,마케팅부,4459,56,서울,390497,3828
직원_9273,영업부,6551,107,대전,458646,8960
직원_9274,마케팅부,8543,167,광주,434359,1663
직원_9275,영업부,8837,168,대전,150987,2391
직원_9276,기획부,6717,191,광주,613977,6837
직원_9277,마케팅부,7538,149,경기,347746,9541
직원_9278,개발부,4320,160,부산,741193,2407
직원_9279,인사부,2791,160,대전,100855,3265
직원_9280,인사부,5299,116,서울,206473,9167
직원_9281,영업부,7031,194,서울,354139,8999
직원_9282,인사부,6025,58,부산,198542,2111
직원_9283,영업부,5504,172,서울,500557,8280
직원_9284,기획부,8706,131,대전,568414,4650
직원_9285,인사부,2943,148,광주,298345,1274
직원_9286,마케팅부,4349,112,대전,445904,4258
직원_9287,마케팅부,3191,61,대전,342435,9072
직원_9288,개발부,2832,186,대전,225520,7897
직원_9289,기획부,6659,159,광주,459792,1807
직원_9290,기획부,4172,170,대전,982257,7505
직원_9291,영업부,3985,150,대전,650328,1294
직원_9292,개발부,6516,106,서울,380259,8737
직원_9293,기획부,2442,83,경기,775409,4855
직원_9294,영업부,6669,142,광주,304783,1068
직원_9295,기획부,5053,154,부산,643830,6115
직원_9296,개발부,4660,121,서울,260945,1289
직원_9297,영업부,7923,97,대전,707545,9332
직원_9298,기획부,5863,133,부산,796472,4782
직원_9299,기획부,3266,158,부산,297677,5513
직원_9300,기획부,3165,196,광주,779962,4108
직원_9301,영업부,2266,59,대전,994265,5757
직원_9302,인사부,2295,105,광주,176382,2468
직원_9303,인사부,6276,69,경기,583672,4114
직원_9304,마케팅부,6850,188,부산,664449,4004
직원_9305,개발부,2766,149,부산,415706,3823
직원_9306,인사부,3117,175,부산,527857,7694
직원_9307,기획부,6821,168,광주,317931,1073
직원_9308,개발부,6945,50,서울,259797,1085
직원_9309,개발부,4936,106,서울,638359,8692
직원_9310,인사부,5001,88,대전,244937,3840
직원_9311,개발부,8276,132,광주,281601,6888
직원_9312,기획부,2600,120,대전,196707,5516
직원_9313,기획부,8183,193,광주,851329,5609
직원_9314,기획부,7950,57,서울,642002,9410
직원_9315,영업부,4672,59,광주,266298,5777
직원_9316,인사부,8886,129,광주,966850,9082
직원_9317,개발부,5393,116,서울,685197,1608
직원_9318,영업부,2915,150,대전,353983,3095
직원_9319,인사부,3610,95,대전,513581,4706
직원_9320,개발부,2209,95,광주,726471,4449
직원_9321,영업부,7861,147,경기,819030,2883
직원_9322,개발부,5484,187,경기,803241,5522
직원_9323,마케팅부,4574,119,서울,228676,6598
직원_9324,인사부,3503,55,부산,299893,1317
직원_9325,영업부,4224,133,대전,641123,1627
직원_9326,마케팅부,5239,50,경기,529380,5044
직원_9327,마케팅부,7596,116,서울,785889,7495
직원_9328,기획부,4661,116,서울,520636,5867
직원_9329,영업부,2753,157,대전,514282,4526
직원_9330,기획부,3458,116,경기,217731,7674
직원_9331,영업부,5171,142,광주,955899,1509
직원_9332,개발부,3758,112,광주,951956,4221
직원_9333,마케팅부,2565,93,부산,373900,9571
직원_9334,영업부,6377,189,경기,234668,9261
직원_9335,인사부,7352,109,경기,429048,8798
직원_9336,마케팅부,6314,160,광주,471459,4947
직원_9337,인사부,2321,101,경기,526364,9995
직원_9338,기획부,7402,143,대전,974054,4616
직원_9339,마케팅부,2747,86,부산,712990,9132
직원_9340,개발부,8080,165,서울,206762,5063
직원_9341,마케팅부,3825,141,서울,891607,5710
직원_9342,마케팅부,3963,173,부산,191295,8076
직원_9343,인사부,5281,115,경기,585528,2746
직원_9344,영업부,3902,139,부산,945556,8083
직원_9345,마케팅부,3255,119,경기,727408,6295
직원_9346,개발부,4544,163,광주,933148,7691
직원_9347,개발부,2499,187,경기,187845,9617
직원_9348,기획부,3305,73,대전,115795,7122
직원_9349,인사부,6024,194,대전,935513,4817
직원_9350,마케팅부,8521,124,광주,857605,2922
직원_9351,인사부,5719,50,경기,481129,5393
직원_9352,개발부,6294,55,대전,814378,8217
직원_9353,영업부,4076,133,대전,555068,8051
직원_9354,기획부,3497,60,서울,597771,1982
직원_9355,인사부,7436,145,경기,992092,6977
직원_9356,인사부,4284,189,서울,845571,2221
직원_9357,마케팅부,2165,64,서울,881502,6309
직원_9358,영업부,3600,133,대전,760504,7828
직원_9359,기획부,7759,112,대전,320603,6812
직원_9360,기획부,4354,99,광주,252736,8479
직원_9361,인사부,5952,106,광주,647563,8296
직원_9362,개발부,4014,161,경기,970965,5343
직원_9363,마케팅부,5643,171,부산,160665,7778
직원_9364,개발부,7059,172,부산,302707,1707
직원_9365,인사부,2584,163,대전,155467,8325
직원_9366,마케팅부,6920,102,경기,315013,3504
직원_9367,영업부,7198,53,광주,166504,4745
직원_9368,인사부,8919,147,경기,758379,8263
직원_9369,영업부,5786,132,대전,368420,1433
직원_9370,마케팅부,6559,139,서울,460597,3610
직원_9371,영업부,2051,196,서울,859492,9623
직원_9372,인사부,8332,154,경기,399772,7932
직원_9373,영업부,7913,51,광주,765446,5678
직원_9374,개발부,7136,195,서울,421876,6770
직원_9375,개발부,8975,189,광주,908984,2716
직원_9376,인사부,3871,93,서울,114650,9550
직원_9377,마케팅부,6446,59,부산,921501,1396
직원_9378,인사부,7522,89,부산,626076,6383
직원_9379,개발부,2722,188,부산,597646,1272
직원_9380,마케팅부,2364,116,광주,198252,3092
직원_9381,기획부,8769,146,경기,235054,7729
직원_9382,인사부,4020,123,광주,193954,4631
직원_9383,기획부,5745,65,광주,665346,2192
직원_9384,마케팅부,4816,126,서울,616105,7817
직원_9385,인사부,7800,155,대전,686034,5730
직원_9386,마케팅부,8224,116,서울,244203,7209
직원_9387,기획부,6742,98,경기,833251,2222
직원_9388,기획부,4786,136,부산,192181,5415
직원_9389,영업부,3907,161,대전,918159,8757
직원_9390,영업부,2647,147,대전,610520,7072
직원_9391,인사부,2929,93,서울,689572,5733
직원_9392,개발부,3352,170,경기,783171,1476
직원_9393,영업부,8512,121,부산,158079,1043
직원_9394,인사부,2462,97,경기,230515,9059
직원_9395,기획부,5350,53,광주,673953,2167
직원_9396,인사부,4137,54,부산,512014,6431
직원_9397,인사부,6191,76,서울,844931,9667
직원_9398,인사부,4979,107,경기,875352,9334
직원_9399,개발부,4231,141,대전,908071,6467
직원_9400,인사부,3933,135,부산,333175,5247
직원_9401,개발부,8049,133,경기,163631,6297
직원_9402,인사부,8808,172,대전,343821,4577
직원_9403,인사부,6625,151,경기,484090,6648
직원_9404,영업부,7999,128,광주,817567,1273
직원_9405,마케팅부,3414,194,경기,999102,3981
직원_9406,마케팅부,7027,50,대전,508357,2861
직원_9407,개발부,4085,99,서울,619251,2789
직원_9408,기획부,6235,198,부산,959597,7849
직원_9409,영업부,5334,178,부산,780486,1737
직원_9410,마케팅부,6228,181,대전,393657,8550
직원_9411,개발부,6219,173,부산,265292,6478
직원_9412,영업부,3768,122,광주,384244,5182
직원_9413,마케팅부,6431,149,경기,915633,8441
직원_9414,영업부,6870,141,경기,788631,4400
직원_9415,개발부,2325,105,광주,149617,9208
직원_9416,인사부,6566,58,부산,784768,1751
직원_9417,마케팅부,2815,130,서울,978762,7125
직원_9418,개발부,4563,77,부산,118515,9297
직원_9419,기획부,8030,71,광주,255667,4193
직원_9420,영업부,4284,176,서울,832111,3882
직원_9421,기획부,6331,60,광주,410267,8493
직원_9422,마케팅부,8454,83,서울,176943,6223
직원_9423,영업부,4119,182,대전,901701,7075
직원_9424,기획부,6925,142,광주,935517,1165
직원_9425,마케팅부,4259,79,광주,784012,5576
직원_9426,기획부,5094,114,대전,845677,6527
직원_9427,마케팅부,7938,100,대전,636905,6338
직원_9428,마케팅부,6729,199,서울,446084,3305
직원_9429,인사부,7019,98,부산,478788,8465
직원_9430,기획부,7066,82,서울,484711,2826
직원_9431,기획부,2800,79,광주,731954,4076
직원_9432,마케팅부,4909,182,광주,383431,1956
직원_9433,영업부,8108,90,부산,835524,3789
직원_9434,인사부,6436,94,서울,129134,1235
직원_9435,개발부,2312,131,광주,912915,8971
직원_9436,인사부,2195,148,대전,384063,3554
직원_9437,기획부,5107,149,부산,925435,5749
직원_9438,기획부,5780,165,서울,802562,1393
직원_9439,영업부,3347,107,광주,919427,5391
직원_9440,인사부,5845,137,부산,594951,2555
직원_9441,영업부,4709,64,경기,650262,2378
직원_9442,개발부,2279,82,광주,972740,9649
직원_9443,인사부,3984,199,광주,285209,3814
직원_9444,마케팅부,4058,196,부산,347982,6431
직원_9445,영업부,2604,65,경기,960004,8474
직원_9446,영업부,6511,110,대전,120859,3141
직원_9447,마케팅부,8118,143,대전,704774,6621
직원_9448,인사부,8172,187,경기,176601,6593
직원_9449,기획부,4447,130,대전,960020,2716
직원_9450,마케팅부,5415,61,부산,169174,2657
직원_9451,기획부,6805,158,대전,128047,7329
직원_9452,인사부,3026,195,부산,954128,7835
직원_9453,인사부,2477,171,서울,522835,5133
직원_9454,기획부,7112,102,광주,769927,3785
직원_9455,영업부,7377,191,대전,251139,3618
직원_9456,개발부,8393,51,경기,934095,2434
직원_9457,영업부,8893,79,경기,465587,2452
직원_9458,마케팅부,4771,71,광주,605169,5170
직원_9459,인사부,8358,174,경기,296214,4968
직원_9460,인사부,8871,113,부산,532197,3003
직원_9461,영업부,5818,65,서울,112740,2692
직원_9462,영업부,4290,196,부산,698874,7167
직원_9463,개발부,2524,90,서울,840813,4518
직원_9464,영업부,2315,116,서울,582718,2679
직원_9465,인사부,6622,199,부산,637397,3213
직원_9466,인사부,3552,62,광주,481986,5222
직원_9467,기획부,3519,121,서울,114617,1101
직원_9468,기획부,5301,178,대전,928578,4411
직원_9469,인사부,8061,190,부산,540073,4742
직원_9470,기획부,2517,92,경기,297240,5991
직원_9471,영업부,8739,88,경기,506689,5639
직원_9472,기획부,2498,81,서울,662360,3454
직원_9473,인사부,4152,181,부산,750816,1325
직원_9474,인사부,6102,173,서울,737895,8602
직원_9475,개발부,5648,166,대전,611887,7267
직원_9476,마케팅부,5714,176,부산,513788,7599
직원_9477,기획부,3839,58,대전,666834,2021
직원_9478,마케팅부,6487,166,대전,349783,5571
직원_9479,인사부,3122,199,광주,755880,5368
직원_9480,기획부,7931,55,경기,167773,5608
직원_9481,기획부,8403,91,부산,868122,7637
직원_9482,인사부,3758,115,대전,230031,4602
직원_9483,개발부,2871,51,광주,380350,2155
직원_9484,개발부,4549,142,경기,637968,5587
직원_9485,개발부,6121,127,광주,942275,9655
직원_9486,마케팅부,4005,153,부산,615734,7956
직원_9487,기획부,8195,144,광주,396195,7651
직원_9488,기획부,3015,103,광주,625089,5578
직원_9489,개발부,8205,73,광주,690853,6576
직원_9490,영업부,8180,159,서울,970102,7130
직원_9491,개발부,8515,145,대전,222897,2101
직원_9492,영업부,3631,136,경기,687383,3162
직원_9493,기획부,7612,105,경기,371947,6238
직원_9494,인사부,3183,99,경기,437228,7349
직원_9495,개발부,6254,115,대전,904652,1464
직원_9496,개발부,4765,187,경기,931104,4976
직원_9497,마케팅부,4532,185,경기,278969,7533
직원_9498,기획부,3649,100,서울,459760,3626
직원_9499,마케팅부,3401,120,부산,908327,5788
직원_9500,영업부,4212,75,광주,258409,2104
직원_9501,영업부,2453,173,서울,747546,2022
직원_9502,마케팅부,6020,123,서울,284208,7464
직원_9503,기획부,6799,104,서울,208897,2972
직원_9504,영업부,5499,80,서울,183497,4253
직원_9505,개발부,4223,177,광주,389582,6304
직원_9506,인사부,5589,178,대전,451892,3223
직원_9507,기획부,3102,112,부산,573519,2496
직원_9508,영업부,5181,94,서울,813188,2409
직원_9509,인사부,5148,191,경기,233840,1227
직원_9510,마케팅부,2865,50,대전,613815,4700
직원_9511,인사부,6731,156,부산,888709,8518
직원_9512,개발부,7214,157,부산,836051,3216
직원_9513,인사부,2558,72,서울,144033,1584
직원_9514,개발부,2934,68,광주,633657,8611
직원_9515,영업부,4645,50,광주,276924,7638
직원_9516,기획부,4803,130,대전,773053,6715
직원_9517,기획부,8077,78,대전,502232,1139
직원_9518,개발부,5386,126,부산,672471,7247
직원_9519,인사부,5321,126,서울,789798,4149
직원_9520,개발부,3984,173,서울,941066,3385
직원_9521,영업부,2668,166,경기,832440,3561
직원_9522,개발부,2647,87,대전,423903,1334
직원_9523,개발부,3485,61,경기,181150,6125
직원_9524,개발부,5606,90,서울,618256,8869
직원_9525,기획부,4448,121,경기,493983,6712
직원_9526,마케팅부,7517,132,서울,237306,1180
직원_9527,영업부,7351,122,대전,547265,7512
직원_9528,기획부,7906,169,경기,551025,7764
직원_9529,기획부,4272,192,경기,346966,7983
직원_9530,개발부,7184,162,경기,356883,9760
직원_9531,기획부,2382,158,광주,899606,6992
직원_9532,영업부,8911,112,서울,452034,5113
직원_9533,영업부,5906,92,대전,385388,1385
직원_9534,인사부,8632,152,서울,314905,8912
직원_9535,기획부,2631,174,광주,634596,1776
직원_9536,영업부,7412,173,서울,746763,9617
